property_key,contractDate,price
p-f2cb2ba8f,2022-08-01,2790000.0
p-3cc620e0b,2022-08-01,680000.0
p-f1275a858,2022-08-01,945000.0
p-8ec9afa45,2022-08-01,8680000.0
p-0c25f2c8c,2022-08-01,16700000.0
p-7f56acaa3,2022-08-01,3100000.0
p-dc1e33839,2022-08-01,4080000.0
p-90b06fff6,2022-08-01,856500.0
p-ed0bcd546,2022-08-01,3200000.0
p-a26a546da,2022-08-01,3500000.0
p-4f8dbbf47,2022-08-01,1400000.0
p-0be344db6,2022-08-01,980000.0
p-ada6e0b54,2022-08-01,2588000.0
p-a8f55a439,2022-08-01,2330000.0
p-a93a384c9,2022-08-01,658000.0
p-c121945d6,2022-08-01,645000.0
p-5eb98398f,2022-08-01,1650000.0
p-aeb8456f3,2022-08-01,1620000.0
p-1457346b7,2022-08-01,1720000.0
p-fef52dea5,2022-08-01,1100000.0
p-ed92173de,2022-08-01,1480000.0
p-002f98976,2022-08-01,715000.0
p-d184f807f,2022-08-01,658000.0
p-08e95a5df,2022-08-01,665000.0
p-46e4cba24,2022-08-01,1300000.0
p-2ef2c3e28,2022-08-01,1285000.0
p-197ff3943,2022-08-01,1225000.0
p-7fee5023f,2022-08-01,1480000.0
p-9052c0701,2022-08-01,1720000.0
p-591af4fad,2022-08-01,605000.0
p-329c8ce9c,2022-08-01,2900000.0
p-634c8ceba,2022-08-01,980000.0
p-ce0ed4d43,2022-08-01,1950000.0
p-9fb383398,2022-08-01,780000.0
p-38e49b4c5,2022-08-01,9800000.0
p-249892b3b,2022-08-01,1650000.0
p-1f6d521a3,2022-08-01,1320000.0
p-09c809049,2022-08-01,860000.0
p-c912112cd,2022-08-01,1365000.0
p-cec16ed25,2022-08-01,1158000.0
p-9b37aaa45,2022-08-01,1690000.0
p-b138556b7,2022-08-01,915000.0
p-548f74ad4,2022-08-01,2250000.0
p-0351086aa,2022-08-01,2000000.0
p-2275a7e22,2022-08-01,915000.0
p-7594b30ce,2022-08-01,635000.0
p-5bb443e9b,2022-08-01,618000.0
p-10d049d1a,2022-08-01,1400000.0
p-424b2996c,2022-08-01,1117500.0
p-efe7c8dd2,2022-08-01,1110000.0
p-afd362e2c,2022-08-01,1550000.0
p-e166b8df5,2022-08-01,1410000.0
p-7cbc5defe,2022-08-01,2126000.0
p-39cb1e484,2022-08-01,1460000.0
p-45a1ec2f5,2022-08-01,1200000.0
p-01e35ecdb,2022-08-01,2950000.0
p-0a6ae8db9,2022-08-01,7580000.0
p-5dc267552,2022-08-01,1000000.0
p-05fab6737,2022-08-01,1180000.0
p-39d6f106e,2022-08-01,1150000.0
p-641f79fdb,2022-08-01,2350000.0
p-0026ecc4e,2022-08-01,2000000.0
p-51eb2d754,2022-08-01,2000000.0
p-c155cd519,2022-08-01,4650000.0
p-b6722729e,2022-08-01,665000.0
p-4d53982f1,2022-08-01,920000.0
p-1581def8b,2022-08-01,638000.0
p-60799accd,2022-08-01,2870000.0
p-0b17730c8,2022-08-01,2450000.0
p-1c3315829,2022-08-01,2560000.0
p-868103a8a,2022-08-01,865000.0
p-f39f9c38c,2022-08-01,960000.0
p-d845a0a82,2022-08-01,4150000.0
p-6b61271b1,2022-08-01,1570000.0
p-f4400af01,2022-08-01,1168000.0
p-e72201014,2022-08-01,643000.0
p-2601d08fb,2022-08-01,3830000.0
p-3529cf603,2022-08-01,2350000.0
p-fa48632a5,2022-08-01,1500000.0
p-e8db40575,2022-08-01,3310000.0
p-14a54ee3a,2022-08-01,1480000.0
p-f2d648319,2022-08-01,1088888.0
p-e1f7860ba,2022-08-01,3680000.0
p-a78ac9780,2022-08-01,1188000.0
p-28881bf31,2022-08-01,1770000.0
p-38f0d7b6c,2022-08-01,1480000.0
p-8e24deca3,2022-08-01,6500000.0
p-fdd6229f8,2022-08-01,1210000.0
p-a2396612e,2022-08-01,5128888.0
p-3e2f31d64,2022-08-01,1800000.0
p-901204195,2022-08-01,1840000.0
p-fdc32b77b,2022-08-01,700000.0
p-02876ec74,2022-08-01,5500000.0
p-9791a3c7f,2022-08-01,4700000.0
p-d0603cb4f,2022-08-01,1230000.0
p-9968311d9,2022-08-01,730000.0
p-bfaf75951,2022-08-01,5508100.0
p-3eced1c89,2022-08-01,3600000.0
p-aabfcbfeb,2022-08-01,945000.0
p-a68866921,2022-08-01,10300000.0
p-12a3a9e4f,2022-08-01,1630000.0
p-0f5e25449,2022-08-01,858000.0
p-6bf79d724,2022-08-01,2550000.0
p-8a8299975,2022-08-01,700000.0
p-22226ce1f,2022-08-01,615000.0
p-444d3ca8b,2022-08-01,1290000.0
p-c071cb4a5,2022-08-01,1420000.0
p-5cff7a49b,2022-08-01,938000.0
p-10baf18b8,2022-08-01,1368888.0
p-5fdc45e2e,2022-08-01,1810000.0
p-b42ae2f29,2022-08-01,3210000.0
p-b1a708130,2022-08-01,1180000.0
p-d56a4ea5e,2022-08-01,1580000.0
p-d79886a57,2022-08-01,1580000.0
p-dc51b85ca,2022-08-01,5680000.0
p-91e92b3c8,2022-08-01,1700000.0
p-725caaa39,2022-08-01,7380000.0
p-c236ba72d,2022-08-01,2680000.0
p-a006c1462,2022-08-01,2100000.0
p-3160fcdfc,2022-08-01,1650000.0
p-d14de4e2a,2022-08-01,2728000.0
p-bd1401477,2022-08-01,1700000.0
p-e080b4743,2022-08-01,1370000.0
p-543bf31df,2022-08-01,2060000.0
p-44cde2259,2022-08-01,988888.0
p-399cccd5e,2022-08-01,717500.0
p-18c5b6a1d,2022-08-01,1620000.0
p-cf70e711e,2022-08-01,1160000.0
p-1793f298b,2022-08-01,1230000.0
p-dcc87f071,2022-08-01,1370000.0
p-f555c2f6a,2022-08-01,700000.0
p-cbf806c51,2022-08-01,3080000.0
p-65fb52d34,2022-08-01,965000.0
p-dcce27a12,2022-08-01,1260000.0
p-d3fcbe672,2022-08-01,1700000.0
p-d32689720,2022-08-01,1327500.0
p-53d1a8b1c,2022-08-01,1900000.0
p-bf3f4dc9a,2022-08-01,1550000.0
p-da31e3089,2022-08-01,5200000.0
p-b5d0c927d,2022-08-01,1405000.0
p-8bd344c06,2022-08-01,1820000.0
p-2f90b456a,2022-08-01,1738000.0
p-be8bea89a,2022-08-01,1500000.0
p-284d14211,2022-08-01,1400000.0
p-20ef829e0,2022-08-01,870000.0
p-ba71f52e1,2022-08-01,1388000.0
p-437ac9fd7,2022-08-01,5000000.0
p-bfe4f780a,2022-08-01,2200000.0
p-257f76b39,2022-08-01,1450000.0
p-a86f16f13,2022-08-01,1270000.0
p-c97daebd5,2022-08-01,1035000.0
p-7da029bb5,2022-08-01,1860000.0
p-02cee6b34,2022-08-01,1600000.0
p-e7b9677f9,2022-08-01,2700000.0
p-8734418ff,2022-08-01,1198888.0
p-63f81c452,2022-08-01,1510000.0
p-1040600a0,2022-08-01,1945000.0
p-b811d051d,2022-08-01,980000.0
p-9628cc9d7,2022-08-01,1300000.0
p-3e4ce2054,2022-08-01,1620000.0
p-1d424bc5a,2022-08-01,3100000.0
p-12ed99af0,2022-08-01,1503888.0
p-9cc11fd50,2022-08-01,1800000.0
p-a678fa249,2022-08-01,868888.0
p-5486a6ae7,2022-08-01,700000.0
p-fd9b1b345,2022-08-01,3550000.0
p-dcf5b568d,2022-08-01,2200000.0
p-f68cb54b7,2022-08-01,1750000.0
p-d9f7caa3b,2022-08-01,1700000.0
p-bf6e2dff4,2022-08-01,1300000.0
p-61e06c9d2,2022-08-01,777000.0
p-65a597040,2022-08-01,2580000.0
p-dcdb39883,2022-08-01,2730000.0
p-33750c77f,2022-08-01,1600000.0
p-ab1ceab0a,2022-08-01,2320000.0
p-498e7f4df,2022-08-01,1270000.0
p-1f044d8c1,2022-08-01,1250000.0
p-a0f14e15d,2022-08-01,1153800.0
p-c135a05f3,2022-08-01,1300000.0
p-b04221e87,2022-08-01,1250000.0
p-d25578e89,2022-08-01,2088000.0
p-e3173cb3a,2022-08-01,1070000.0
p-387aa5fec,2022-08-01,2080000.0
p-3360f2d72,2022-08-01,1900000.0
p-351878643,2022-08-01,1500000.0
p-e2de6f400,2022-08-01,1690000.0
p-edd0bdc55,2022-08-01,1540000.0
p-abfdd998b,2022-08-01,1413888.0
p-08e131fb5,2022-08-01,1858000.0
p-4de70c59a,2022-08-01,3700000.0
p-dcbf4561c,2022-08-01,2300000.0
p-ae867f0fc,2022-08-01,1030000.0
p-503f6993d,2022-08-01,1412000.0
p-587b920de,2022-08-01,1350000.0
p-521cb093c,2022-08-01,1145000.0
p-dae30a4d3,2022-08-01,1150000.0
p-b1247756b,2022-08-01,1028000.0
p-2ae633c12,2022-08-01,2038888.0
p-a83097e85,2022-08-01,900000.0
p-a3b135e5c,2022-08-01,1125000.0
p-d0885324e,2022-08-01,683500.0
p-c90bb6c62,2022-08-01,1850000.0
p-ef6a162b9,2022-08-01,1380000.0
p-e1c8981fe,2022-08-01,950000.0
p-5848b0fd0,2022-08-01,1570000.0
p-0c00017d3,2022-08-01,1715000.0
p-a340b0cde,2022-08-01,2060000.0
p-def209c9c,2022-08-01,1028000.0
p-e2c2e0be6,2022-08-01,970000.0
p-b2d008e41,2022-08-01,1505000.0
p-a8869ce92,2022-08-01,1830000.0
p-693909c68,2022-08-01,870000.0
p-fd8f498a2,2022-08-01,2670000.0
p-4390f600a,2022-08-01,1547500.0
p-96f50cf44,2022-08-01,1392000.0
p-89dfa96b4,2022-08-01,5650000.0
p-bce48bf99,2022-08-01,1288000.0
p-4c0d2654a,2022-08-01,2000000.0
p-3c6637e94,2022-08-01,2250000.0
p-45597a745,2022-08-01,3060000.0
p-7908b7ebc,2022-08-01,1200000.0
p-7ab664e3b,2022-08-01,990000.0
p-1f920ea21,2022-08-01,2150000.0
p-0f2691ba2,2022-08-01,8300000.0
p-ae14ce2e7,2022-08-01,23500000.0
p-0d2d88213,2022-08-01,1780000.0
p-b39e4ca06,2022-08-01,588000.0
p-35ac1a332,2022-08-01,1738888.0
p-fdf2fe422,2022-08-01,880000.0
p-602b4ea46,2022-08-01,1321336.0
p-5d3d817de,2022-08-01,2435000.0
p-b597f1896,2022-08-01,1438000.0
p-e407b89e1,2022-08-01,1525000.0
p-35a284b7b,2022-08-01,1040000.0
p-25c7885b3,2022-08-01,1450007.0
p-c19f9e26d,2022-08-01,1920000.0
p-10ed805d9,2022-08-01,1050000.0
p-5312f695b,2022-08-01,2120000.0
p-a454a96c3,2022-08-01,1020000.0
p-850ca3605,2022-08-01,680000.0
p-0bf817e12,2022-08-01,1610000.0
p-a870f432a,2022-08-01,4000000.0
p-fa77e5c18,2022-08-01,1298888.0
p-ab7cfd26e,2022-08-01,1800000.0
p-c103757fd,2022-08-01,1195000.0
p-5e56bf85a,2022-08-01,2750000.0
p-67ab359c8,2022-08-01,1480000.0
p-f54af512f,2022-08-01,3880000.0
p-3477334b6,2022-08-01,1374000.0
p-ff7e816e7,2022-08-01,1600000.0
p-77ceec5f8,2022-08-01,2450000.0
p-ed8638faf,2022-08-01,2150000.0
p-dc4c3e474,2022-08-01,1792000.0
p-b95cb6b9a,2022-08-01,652000.0
p-9b05fd023,2022-08-01,1042000.0
p-92f9a4d32,2022-08-01,1195000.0
p-341d5d8d6,2022-08-01,7300000.0
p-20847e370,2022-08-01,1228000.0
p-43ae983e2,2022-08-01,790000.0
p-9d10e0f91,2022-08-01,4520000.0
p-4e2c73448,2022-08-01,585000.0
p-6f168fa65,2022-08-01,3438000.0
p-6000251cb,2022-08-01,2300000.0
p-854ca41ef,2022-08-01,3950000.0
p-933e5dda3,2022-08-01,2855000.0
p-586eaf14c,2022-08-01,1480000.0
p-df59f859d,2022-08-01,1420000.0
p-2e469fccf,2022-08-01,1635000.0
p-28b13f439,2022-08-01,1218000.0
p-b0c50ef4f,2022-08-01,1920888.0
p-5b3770245,2022-08-01,1400000.0
p-42048ccc6,2022-08-01,730000.0
p-d6b7b70e3,2022-08-01,1200000.0
p-b67707985,2022-08-01,1000000.0
p-d605b25f5,2022-08-01,1200000.0
p-b9e77f2a9,2022-08-01,2200000.0
p-8fc2326a8,2022-08-01,923000.0
p-c868c0966,2022-08-01,1083888.0
p-7e4b77b4d,2022-08-01,5737875.0
p-fd8874a7c,2022-08-01,1930000.0
p-3b5ee5c5d,2022-08-01,600000.0
p-d66b0b137,2022-08-01,1630000.0
p-8b139b580,2022-08-01,1650000.0
p-27452915e,2022-08-01,5700000.0
p-25b44b1b2,2022-08-01,1160000.0
p-ed86f27d3,2022-08-01,750000.0
p-f04d2cf69,2022-08-01,1100000.0
p-794290c48,2022-08-01,975000.0
p-f318d3803,2022-08-01,820000.0
p-89bdad468,2022-08-01,935000.0
p-9cca37ad1,2022-08-01,862500.0
p-bed6b4468,2022-08-01,770000.0
p-a5722f6ef,2022-08-01,3075000.0
p-c64fa22b3,2022-08-01,910000.0
p-703f5e965,2022-08-01,950000.0
p-e213809a9,2022-08-01,7050000.0
p-bd65b47a2,2022-08-01,1190000.0
p-64e5a4f75,2022-08-01,1400000.0
p-a2948cd82,2022-08-01,1570000.0
p-4d3b32ebd,2022-08-01,1643000.0
p-d6a29574e,2022-08-01,1320000.0
p-adc1342f6,2022-08-01,1700000.0
p-37111dfff,2022-08-01,1900000.0
p-6af0e2383,2022-08-01,5590000.0
p-0a5045947,2022-08-01,2520000.0
p-741935cb5,2022-08-01,1970000.0
p-2adf20aa2,2022-08-01,1210000.0
p-ad9f43de3,2022-08-01,860000.0
p-0952e6890,2022-08-01,1025000.0
p-86bab6101,2022-08-01,1460000.0
p-238cf01ea,2022-08-01,919000.0
p-55a691f2c,2022-08-01,5818000.0
p-39e265f12,2022-08-01,3100000.0
p-5a3acbd29,2022-08-01,1570000.0
p-427c843f6,2022-08-01,975000.0
p-654e0965f,2022-08-01,1950000.0
p-c2264c9a3,2022-08-01,595000.0
p-d7a9ae007,2022-08-01,995000.0
p-3b38dd128,2022-08-01,1400000.0
p-9451f9cc4,2022-08-01,750000.0
p-445e31383,2022-08-01,655000.0
p-63152376f,2022-08-01,970000.0
p-0458dec30,2022-08-01,930000.0
p-a3c75a5ae,2022-08-01,670000.0
p-408071662,2022-08-01,735000.0
p-60d1d3589,2022-08-01,1620000.0
p-bebf36190,2022-08-01,6500000.0
p-73c6f980f,2022-08-01,1510000.0
p-bdd1c0f5a,2022-08-01,835000.0
p-34dfdf337,2022-08-01,841000.0
p-0a0ceab77,2022-08-01,1575000.0
p-cb9458ad4,2022-08-01,1830000.0
p-2a5361227,2022-08-01,1820000.0
p-8a8ae9003,2022-08-01,1160000.0
p-aff238644,2022-08-01,4632000.0
p-c712c1732,2022-08-01,3000000.0
p-0b1fe2cbf,2022-08-01,1000000.0
p-4df43ceed,2022-08-01,2137000.0
p-0a0dfa1c4,2022-08-01,5100000.0
p-723dbde91,2022-08-01,3500000.0
p-637e8b0ba,2022-08-01,1730000.0
p-0f9dfc27c,2022-08-01,800000.0
p-fd8717276,2022-08-01,1227000.0
p-47aee8e81,2022-08-01,1640000.0
p-bac1be693,2022-08-01,1045000.0
p-f7ad563a6,2022-08-01,750000.0
p-43e564e56,2022-08-01,3908000.0
p-bf5030107,2022-08-01,7896000.0
p-00ee8621b,2022-08-01,1550000.0
p-0f5e956a5,2022-08-01,2830000.0
p-8155c58be,2022-08-01,2250000.0
p-126f45284,2022-08-01,1000000.0
p-8c9098c61,2022-08-01,1410000.0
p-c8839b47d,2022-08-01,1600000.0
p-4dfd33361,2022-08-01,8860000.0
p-964671d1b,2022-08-01,1738800.0
p-f1e193e6d,2022-08-01,1538000.0
p-ccd05e440,2022-08-01,1900000.0
p-c9f2b853b,2022-08-01,3750000.0
p-f871b8fba,2022-08-01,1700000.0
p-7a0432424,2022-08-01,1330000.0
p-1b7e43c3f,2022-08-01,1500000.0
p-d59546892,2022-08-01,1150000.0
p-341e29f48,2022-08-01,1290000.0
p-059afdc8a,2022-08-01,2200000.0
p-79fb8d937,2022-08-01,1080000.0
p-279e99de2,2022-08-01,920000.0
p-3c68998a5,2022-08-01,870000.0
p-7a5074a44,2022-08-01,935000.0
p-f27d6cb05,2022-08-01,15150000.0
p-0b16bbbb2,2022-08-01,1370000.0
p-1d64df3b6,2022-08-01,5500000.0
p-3bd2da267,2022-08-01,2500000.0
p-042d8701b,2022-08-01,980000.0
p-990af446a,2022-08-01,6550000.0
p-fc9536052,2022-08-01,1810000.0
p-364eeefb1,2022-08-01,1350000.0
p-48b5ef01f,2022-08-01,1160000.0
p-63115c311,2022-08-01,1938888.0
p-feac333f2,2022-08-01,5260000.0
p-436eea8ed,2022-08-01,1460000.0
p-c36ba4d10,2022-08-01,1753092.0
p-c25960663,2022-08-01,4450000.0
p-333e29ac1,2022-08-01,1023000.0
p-d849c4767,2022-08-01,930000.0
p-ca03b0189,2022-08-01,2450000.0
p-fe8fad7bd,2022-08-01,1370000.0
p-3656f5bcf,2022-08-01,1380000.0
p-97fa6046e,2022-08-01,4000000.0
p-032f71c04,2022-08-01,1880000.0
p-384ffa524,2022-08-01,2088000.0
p-3355d2051,2022-08-01,2400000.0
p-44a4d68b4,2022-08-01,1760000.0
p-aedbd49f6,2022-08-01,4588888.0
p-7f94c85ae,2022-08-01,14113000.0
p-186dbc264,2022-08-01,1100000.0
p-e8cecfadf,2022-08-01,700000.0
p-66a3f72c0,2022-08-01,3500000.0
p-ce00a10eb,2022-08-01,7800000.0
p-9cd25d776,2022-08-01,945000.0
p-95c891988,2022-08-01,903000.0
p-808332e5c,2022-08-01,1028000.0
p-e9e60cde7,2022-08-01,1200000.0
p-a5d91f724,2022-08-01,1870000.0
p-cb06b10c9,2022-08-01,1540000.0
p-1b0d202e6,2022-08-01,1350000.0
p-016f71c81,2022-08-01,4900000.0
p-d31dc6478,2022-08-01,1225000.0
p-3fe422230,2022-08-01,815000.0
p-dae9be163,2022-08-01,800000.0
p-cfb8366cd,2022-08-01,2148000.0
p-81568b691,2022-08-01,945000.0
p-60405f225,2022-08-01,1950000.0
p-6f75f4521,2022-08-01,1000000.0
p-ff2d18e5d,2022-08-01,1710000.0
p-baf90756c,2022-08-01,788350.0
p-e9e8bc8de,2022-08-01,2812888.0
p-6c082080f,2022-08-01,1560000.0
p-e1ee0e0ef,2022-08-01,4700000.0
p-9183a0c09,2022-08-01,2000000.0
p-6f99802da,2022-08-01,821000.0
p-530ba4e7a,2022-08-01,965000.0
p-85c91a096,2022-08-01,1280000.0
p-d475ae4c3,2022-08-01,915000.0
p-88c22c656,2022-08-01,918000.0
p-e09fc4467,2022-08-01,1630000.0
p-0ce197fb2,2022-08-01,1082000.0
p-51590bf67,2022-08-01,955000.0
p-42153a6a6,2022-08-01,850000.0
p-a5d6db155,2022-08-01,758000.0
p-0b3a90d30,2022-08-01,680000.0
p-1740f30a3,2022-08-01,950000.0
p-a159a7b42,2022-08-01,718000.0
p-bf9f5d266,2022-08-01,1550000.0
p-e89bd369e,2022-08-01,2730000.0
p-d8b5df077,2022-08-01,3450000.0
p-f0ffeddd5,2022-08-01,5350000.0
p-17501cf21,2022-08-01,1788880.0
p-33c3b4951,2022-08-01,1275000.0
p-8fc4c54e3,2022-08-01,1005000.0
p-83802ad36,2022-08-01,1380000.0
p-d526de8f2,2022-08-01,925000.0
p-981179277,2022-08-01,1545888.0
p-42723c42b,2022-08-01,10250000.0
p-17ad48d1f,2022-08-01,919000.0
p-c409cf8c4,2022-08-01,1350000.0
p-d9544d9b6,2022-08-01,1978888.0
p-347629756,2022-08-01,2248333.0
p-08dab8ae0,2022-08-01,1780000.0
p-16d0c4cae,2022-08-01,1230000.0
p-deac18b33,2022-08-01,880000.0
p-92f3362d7,2022-08-01,618000.0
p-15d04e9eb,2022-08-01,578000.0
p-942b9751f,2022-08-01,1330000.0
p-e825957ca,2022-08-01,4300000.0
p-529e9d99a,2022-08-01,7200000.0
p-c0fca0ab1,2022-08-01,830000.0
p-8d03eb191,2022-08-01,1050000.0
p-2c48db188,2022-08-01,978500.0
p-a978c546e,2022-08-01,866800.0
p-4c92fc9e8,2022-08-01,1370000.0
p-d27615e30,2022-08-01,1050000.0
p-6f77849b8,2022-08-01,5000000.0
p-7c555bd3b,2022-08-01,1350000.0
p-4a1db6362,2022-08-01,1700000.0
p-4b02e3d06,2022-08-01,927500.0
p-035b6ec59,2022-08-01,850000.0
p-7095ca41c,2022-08-01,1830000.0
p-7d06936c3,2022-08-01,1614000.0
p-45bdc8bad,2022-08-01,1080000.0
p-713eb5f71,2022-08-01,684000.0
p-5664549e7,2022-08-01,642000.0
p-37066c242,2022-08-01,650000.0
p-080ac00db,2022-08-01,1115000.0
p-68c11eaba,2022-08-01,1890000.0
p-f4df95afc,2022-08-01,2500000.0
p-5288aa2be,2022-08-01,1530000.0
p-b0bd463d4,2022-08-01,2415252.0
p-1e25fb177,2022-08-01,895000.0
p-741ccc436,2022-08-01,2030000.0
p-9105bb6af,2022-08-01,1500000.0
p-8e2d73a60,2022-08-01,1958000.0
p-a0abe5362,2022-08-01,1430000.0
p-38e3f7cf1,2022-08-01,1560000.0
p-900ef7f3f,2022-08-01,1600000.0
p-0057f05a9,2022-08-01,13168000.0
p-cc60623df,2022-08-01,2600000.0
p-ec1806999,2022-08-01,1950000.0
p-9259d542b,2022-08-01,1510000.0
p-082fec28f,2022-08-01,1243000.0
p-ee5308995,2022-08-01,1610000.0
p-0cd1bbfa4,2022-08-01,1550000.0
p-e6e5b1357,2022-08-01,1128000.0
p-d587e6a74,2022-08-01,1465000.0
p-f5cf5cb2a,2022-08-01,1050000.0
p-70646de0e,2022-08-01,2800000.0
p-6747791f2,2022-08-01,1150000.0
p-4a7d7490a,2022-08-01,1020000.0
p-85a218042,2022-08-01,1000000.0
p-a8d7a6067,2022-08-01,1450000.0
p-1536b2626,2022-08-01,1255000.0
p-bccea2a6c,2022-08-01,5100000.0
p-3da4ae2d1,2022-08-01,1450000.0
p-721aa0470,2022-08-01,918000.0
p-f645a4cb3,2022-08-01,1700000.0
p-b09a15de8,2022-08-01,800000.0
p-f5e6b2294,2022-08-01,1499500.0
p-cc85c655f,2022-08-01,2350000.0
p-926b79b51,2022-08-01,1043888.0
p-d27db2ec8,2022-08-01,1100000.0
p-61dd6379c,2022-08-01,1135000.0
p-68e180daf,2022-08-01,1450000.0
p-2db433291,2022-08-01,1335000.0
p-781cf3788,2022-08-01,1400000.0
p-0831366f8,2022-08-01,900000.0
p-44997bab4,2022-08-01,2650000.0
p-6de633925,2022-08-01,891500.0
p-2f73a0624,2022-08-01,3400000.0
p-1e51b3a98,2022-08-01,1650000.0
p-b9d2aec8f,2022-08-01,1680000.0
p-039789bbf,2022-08-01,1110000.0
p-a24efb6d6,2022-08-01,1182500.0
p-859c5d88b,2022-08-01,4600000.0
p-167aeb8bc,2022-08-01,2400000.0
p-7ad77cb2f,2022-08-01,1660000.0
p-7c1c2b368,2022-08-01,1260000.0
p-95e5023c4,2022-08-01,1190000.0
p-ac69d4962,2022-08-01,1500000.0
p-a3e6d60bf,2022-08-01,800000.0
p-c5fc2fd70,2022-08-01,7750000.0
p-6881bd665,2022-08-01,1599599.0
p-5669965f0,2022-08-01,1090000.0
p-b0b28e812,2022-08-01,820000.0
p-5b3e2b0aa,2022-08-01,600000.0
p-e5f73b426,2022-08-01,1618000.0
p-94f926fd3,2022-08-01,3388000.0
p-d64db31bf,2022-08-01,1130000.0
p-dda2d6c2e,2022-08-01,2800000.0
p-6e9ea2a34,2022-08-01,1850000.0
p-e52d997a9,2022-08-01,680000.0
p-ec0ea5c29,2022-08-01,1000000.0
p-0d5572b02,2022-08-01,800000.0
p-825fb1cee,2022-08-01,2730000.0
p-5a9b25e54,2022-08-01,693000.0
p-305b6c8bd,2022-08-01,1060000.0
p-30b174192,2022-08-01,2570000.0
p-786b658d6,2022-08-01,1150000.0
p-9a5a0a7aa,2022-08-01,1510800.0
p-801861f7f,2022-08-01,1570000.0
p-1378649f5,2022-08-01,1400000.0
p-56588e4ea,2022-08-01,888000.0
p-dd0ff3c4d,2022-08-01,1438000.0
p-b51a0d1c4,2022-08-01,1050000.0
p-18b4e04c2,2022-08-01,2050000.0
p-4fe6db600,2022-08-01,1720000.0
p-0413a5fa9,2022-08-01,3744171.0
p-06d59d7de,2022-08-01,2910000.0
p-52e422db6,2022-08-01,2950000.0
p-5f679b564,2022-08-01,1300000.0
p-0811e49ae,2022-08-01,5480000.0
p-691c4078d,2022-08-01,2330000.0
p-827d1da38,2022-08-01,1390000.0
p-5c97c062f,2022-08-01,1481800.0
p-9114f5d61,2022-08-01,4250000.0
p-9f06a0a57,2022-08-01,1595000.0
p-e6d741782,2022-08-01,1168888.0
p-852e2ea45,2022-08-01,950000.0
p-a73b815a9,2022-08-01,1280000.0
p-82c9bdc70,2022-08-01,4028888.0
p-41aa35c60,2022-08-01,1760000.0
p-600b7b8fc,2022-08-01,1630000.0
p-7c2e7352d,2022-08-01,1870000.0
p-3352e602c,2022-08-01,1080000.0
p-6b2a0b3de,2022-08-01,1350000.0
p-5061de5a5,2022-08-01,1780000.0
p-ccdc282a1,2022-08-01,2810000.0
p-dae1c8737,2022-08-01,2580000.0
p-c032abd96,2022-08-01,3200000.0
p-c290ac02f,2022-08-01,1750000.0
p-70a7c690f,2022-08-01,1925000.0
p-78941e60f,2022-08-01,1095000.0
p-bf3f1dec0,2022-08-01,993000.0
p-03009a2da,2022-08-01,1550000.0
p-55d4c5622,2022-08-01,1380000.0
p-99c406a46,2022-08-01,1205000.0
p-92d800542,2022-08-01,1485000.0
p-067f51110,2022-08-01,1378000.0
p-c7b2dc8e9,2022-08-01,1325000.0
p-300998925,2022-08-01,2960000.0
p-646e6958b,2022-08-01,2968000.0
p-e095cd436,2022-08-01,1350000.0
p-ec770e1e1,2022-08-01,1470000.0
p-3b8c5e02b,2022-08-01,3950000.0
p-7b36c6141,2022-08-01,820000.0
p-ccdb28a25,2022-08-01,4860000.0
p-4e4a239ce,2022-08-01,2050000.0
p-2353de494,2022-08-01,2000000.0
p-a9937d4d2,2022-08-01,23000000.0
p-3f0451cf2,2022-08-01,630000.0
p-ba7bedb3d,2022-08-01,606000.0
p-ba19afb13,2022-08-01,1210000.0
p-d7a6a746a,2022-08-01,1030000.0
p-a909519be,2022-08-01,955000.0
p-5af3cd50c,2022-08-01,639000.0
p-de2e4ca26,2022-08-01,1488000.0
p-16f7c64b1,2022-08-01,1380000.0
p-14a43c79d,2022-08-01,950000.0
p-8a12924d9,2022-08-01,1150000.0
p-ebdf27396,2022-08-01,1620000.0
p-747e48453,2022-08-01,1150000.0
p-d029d94af,2022-08-01,2308000.0
p-f26bb3c0e,2022-08-01,1200000.0
p-aa295b35f,2022-08-01,1300000.0
p-9132c9c61,2022-08-01,540000.0
p-0e688d075,2022-08-01,1150000.0
p-62a196036,2022-08-01,1772500.0
p-5a6ef8813,2022-08-01,2060000.0
p-a8052937d,2022-08-01,4200000.0
p-e847e8035,2022-08-01,6608000.0
p-54a763d62,2022-08-01,1150000.0
p-24cec374a,2022-08-01,1138800.0
p-56286538c,2022-08-01,2640000.0
p-e69164811,2022-08-01,1413000.0
p-ae5f44393,2022-08-01,2300000.0
p-b038b726e,2022-08-01,925000.0
p-608fee342,2022-08-01,740000.0
p-4365eb726,2022-08-01,1420000.0
p-6aeb277bc,2022-08-01,1550000.0
p-485bc9a6d,2022-08-01,2742400.0
p-f50b01774,2022-08-01,1685000.0
p-b2c943534,2022-08-01,943000.0
p-7d7d6299d,2022-08-01,915800.0
p-5431f685a,2022-08-01,1088000.0
p-21bc4c69e,2022-08-01,1178000.0
p-eaac71b32,2022-08-01,2287000.0
p-d1b126939,2022-08-01,1480000.0
p-66f08363b,2022-08-01,3600000.0
p-3c9423284,2022-08-01,2508800.0
p-51fd83879,2022-08-01,1940000.0
p-7b3840fd6,2022-08-01,1338958.0
